Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Hypermer,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,84,F1_Hypermer_69.0_0.0,constrained_cy,3.8612419581859645,0.01,0.47953271982514106,0.8090631108475232,2.0,1.7701008185763618e-14,1.0,3.1332569079247063e-28
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,85,F1_Triton_77.0_0.5,constrained_cy,1786.167638739798,0.01,99.98946011463109,0.44845461924286145,2.0,2.4434408847637794,0.9982016381898596,5.970403357335201
Hypermer,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,86,F1_Hypermer_69.0_0.5,constrained_cy,19.976050897679244,0.01,99.99999999913231,0.7024240992330621,2.0,0.2690601651340946,0.975896637967878,0.07239337246198625
Tego,72.0,0.5,97.0,1.5,0.0,1.5,Batch_2,2.571428571336735,0.015228426395784483,87,F2_Tego_72.0_0.5,constrained_cy,2.0948913375203504,0.01,1.3468398667346364,0.8240227429648995,2.0,1.5110812291412098e-11,1.0,2.283366481062909e-22
Tego,77.0,0.5,97.0,1.5,0.0,1.5,Batch_2,3.347826086810964,0.015228426395784483,88,F2_Tego_77.0_0.5,constrained_cy,176.49269408703597,0.01,99.99989101235838,0.6296060133191045,2.0,0.3603834711721282,0.998969169673479,0.12987624629407216
Tego,76.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.1666666665347223,0.020408163265097874,89,F1_Tego_76.0_0.0,constrained_cy,843.6036480623956,0.01,99.9995620795195,0.5007270824420417,2.0,1.1761871814835545,0.9987554832660638,1.383416285886228
Triton,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,90,F1_Triton_74.0_0.5,constrained_cy,156.40846984450988,0.01,98.89572323166766,0.6329367973815884,2.0,0.19428075936455869,0.9996239507050388,0.037745013459269554
Tego,77.0,0.0,,,,,Batch_2,3.347826086810964,,91,B_Tego_77.0_0.0,constrained_cy,255.65307973420119,0.01,3.169131628657577,0.4623862752852398,2.0,5.1904325128817514e-11,1.0,2.694058967077997e-21
Triton,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,92,F1_Triton_69.0_0.0,constrained_cy,4.939946808328045,0.01,1.003661940509418,0.7982835688105947,2.0,7.865055195815287e-13,1.0,6.185909323322105e-25
Hypermer,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,93,F1_Hypermer_74.0_0.0,constrained_cy,196.45982250474606,0.01,99.99998464112147,0.6092204863354432,2.0,0.5103624557363027,0.9981074203774283,0.26046983622518954
Tego,72.0,0.25,97.0,1.5,0.0,1.5,Batch_2,2.571428571336735,0.015228426395784483,94,F2_Tego_72.0_0.25,constrained_cy,21.712347500827033,0.01,99.99999993214166,0.7279773226113855,2.0,0.26821007387892987,0.9817320728554341,0.07193664373014103
